^1462^;^1449;2295;8422;8482;1775;1138;1740;1085;951;11085;9956;14761;994;13592;8140^
^1460^;^2695;1892;14765;13388;1755;1085;1449;1072;956;626;8184;8126;8639;1678;8391^
^1464^;^11050;8117;9980;8289;8125;11026;3257;12752;8490;13398;8261;13472;3213;1810;1360^
^551^;^8318;8403;612;13593;13385;1914;1757;13596;2845;4613;11080;8563;13618;8322;1074^
^1461^;^11079;8301;8352;8101;8728;1917;1919;3651;1001;13384;2290;8104;8244;1476;8416^
^607^;^8265;8549;8322;8373;8296;1669;13597;8296;8296;2217;8270;8119;1750;2036;8316^
^552^;^1774;3653;8642;9950;951;8732;14715;1473;1785;4718;8122;8153;30;1921;8422^
^956^;^390;2230;8393;9951;13589;9954;8113;1142;8187;13590;2054;9955;1072;1342;8285^
^2036^;^1790;10029;8326;1675;1078;631;547;9955;8545;8408;12746;1742;1922;8470;8374^
^2054^;^550;1675;2216;13377;12730;1797;1499;1765;1762;2191;8456;550;1914;2831;8423^
^2037^;^8276;4653;3786;8266;1100;8354;3648;8472;20;3652;201;13399;8731;1754;13413^
^2038^;^1806;1007;9991;8259;8374;2823;1788;8383;14695;1002;1776;10055;1331;8497;14763^
^1469^;^8474;1764;1787;1491;1697;3256;3203;8310;1678;1470;14655;8484;1814;1125;1895^
^1467^;^8423;11049;2215;1085;9968;8369;8460;631;8173;1747;1671;11178;12760;8288;2835^
^1466^;^9994;1080;11034;1501;1783;9951;1846;8110;2189;1097;8382;1016;8553;10045;11048^
^1468^;^14766;2193;10006;8275;8293;8132;2037;14762;8402;8150;8118;8726;12750;10014;14760^
^964^;^14637;1461;8457;1506;8370;1753;1818;3203;9990;1109;1747;3648;11115;2139;8276^
^1523^;^1853;1490;11111;10000;11031;8488;1891;8476;1142;13618;10031;2845;1794;1749;8520^
^1521^;^1125;12758;8526;2190;3203;8158;2223;11061;8373;1787;8424;8341;1175;1758;10061^
^965^;^2682;2144;8492;992;4036;8497;8520;8487;466;10041;547;13432;1024;11048;8380^
^1522^;^11094;10000;10092;550;8450;8145;8325;8247;14731;1895;13593;2290;10046;8542;10003^
^1389^;^1006;11082;8536;8410;8376;13411;591;10054;2828;11193;14715;652;516;2835;2294^
^1390^;^1833;2212;4666;8305;998;1660;1010;548;11101;8355;8727;8154;1323;8099;594^
^13443^;^10037;391;8563;3212;14654;12734;1506;3210;13589;1763;2193;607;2822;8509;1853^
^8352^;^13374;8133;8299;1442;14660;1077;1140;1140;8556;8337;8270;8113;9993;982;1797^
^8353^;^8400;11049;1919;8312;1785;14655;2822;2192;1460;9966;13600;8730;2145;1444;612^
^8344^;^8149;8340;13591;1139;1924;1506;1120;8552;11117;588;1441;8462;8248;8537;8730^
^8350^;^8254;8483;1143;8377;2843;8255;2690;1771;1007;1096;11064;10031;1121;1447;12730^
^8340^;^13371;14629;1039;10033;1522;1672;2768;9980;9948;8362;991;8257;1143;3786;1332^
^8338^;^8103;8338;8102;9955;1488;1853;11079;996;589;8407;8734;8450;1674;1444;8318^
^8339^;^1122;1087;8355;2145;8645;13369;8144;11027;9966;9969;8132;12760;8636;8411;3786^
^8397^;^8456;1120;8118;14714;2144;13610;13373;8400;409;10087;13600;532;11119;8255;1798^
^8342^;^8637;2690;1802;10037;638;8390;1092;8451;4782;1143;1449;10011;9986;11093;8543^
^8343^;^11180;11049;1444;1141;12754;8515;8480;2835;638;8266;8491;2222;8130;10047;11101^
^2828^;^14764;13593;8429;8481;1694;12729;9986;9960;1791;8554;3904;8142;1455;8113;11033^
^8347^;^1140;8344;1474;12752;14765;8158;9990;10018;8554;8335;1902;9959;9975;8426;8323^
^8346^;^1897;1481;1769;8340;10009;1505;1523;1897;1139;951;8126;12754;1121;1105;9981^
^8354^;^8457;4613;8183;8482;10087;2192;8291;8488;8366;8235;8455;10053;8272;13385;1107^
^8355^;^4036;1086;10049;10028;1066;8389;8294;9946;551;1519;13378;8406;2824;2193;8409^
^8341^;^2199;8314;9963;3253;2196;10006;8147;13399;3216;1326;8555;2833;8396;8320;612^
^8349^;^11084;9981;8387;8485;8369;10061;201;10089;8507;2190;2221;4036;8558;8189;1452^
^8348^;^9973;2197;8513;8138;13612;1750;14660;11064;10021;8645;13604;14630;8726;1099;1124^
^8244^;^2695;8381;8131;8190;13590;3649;992;8255;11101;8365;1324;13601;8315;2191;8495^
^8242^;^1836;11182;8414;1332;9960;1485;1071;11191;13604;8150;8554;11084;1733;1900;8184^
^8476^;^1105;1441;993;1096;8429;3903;9960;8283;1790;1760;8543;9951;1021;1753;11102^
^8243^;^1175;9991;1014;8315;12683;9977;163;1785;4666;8457;8150;3203;11077;8376;13588^
^8265^;^2629;4657;8514;1469;1929;1783;14760;4665;1745;14731;8314;1018;1761;1441;3652^
^8266^;^11050;1838;1015;8246;8355;13588;4662;10009;11090;2817;2221;1014;1342;10090;2214^
^8271^;^1124;12759;1455;1487;8145;1737;8328;1452;11201;8364;8642;2831;1455;8641;13371^
^8478^;^3650;8295;1780;13377;1076;1505;12758;13134;11080;1897;8487;8335;1121;11118;8275^
^8272^;^8151;11076;8565;4036;8340;12724;8141;8534;9985;1065;9966;1792;10035;8186;10040^
^8277^;^1000;10001;8353;9966;10058;1474;1498;8373;8733;2830;531;1066;9984;11084;8489^
^8275^;^8134;1444;8400;10023;8412;10012;4659;9980;8565;1920;14762;10086;10032;8117;2140^
^13544^;^11185;8363;1125;1694;586;3655;1733;8263;14683;8731;11093;9984;1756;1066;1781^
^8479^;^1095;2833;13379;13418;9946;10018;1485;1778;8389;13597;11087;13381;9965;8398;11183^
^8276^;^1779;11181;14730;11034;8726;13386;616;14683;1089;3253;1334;1814;1523;11079;14641^
^8270^;^11089;8508;8363;14760;2823;10039;8370;8285;8142;1097;18;8292;11192;1764;11186^
^8269^;^1768;8278;9959;8329;1748;14755;14760;8376;1003;30;13585;992;2693;11201;9977^
^8114^;^13588;13587;1884;2561;2685;1491;965;1774;1737;9999;8150;1836;8296;1786;1472^
^8115^;^8303;1454;11027;2690;13603;14641;8380;8308;1679;8432;13398;2684;1000;1690;8394^
^8113^;^14656;2768;1020;1508;12729;10090;1020;1920;9974;13418;8366;1485;8507;8731;13382^
^13543^;^8121;2189;8418;11076;9963;2843;8290;3253;2217;21;3652;1339;8407;1326;8365^
^8258^;^8417;551;1922;1474;1095;9954;8177;8476;11204;8480;11185;14654;8129;11181;11189^
^8256^;^8730;4036;8256;30;1500;8358;2828;1008;999;13399;11119;13591;1485;3220;1780^
^8645^;^1009;8244;1772;14731;8312;10018;1471;13616;8361;8123;588;10028;4412;8423;1802^
^8480^;^1482;8259;1501;8470;550;8112;12754;221;10058;2223;11026;8562;1466;8304;8131^
^8257^;^4665;1828;2223;1767;1106;9981;547;1735;10014;1471;11103;1087;588;1779;13595^
^8112^;^1066;2826;8535;13585;11183;1066;1900;8500;1331;8366;620;8515;1119;13399;8406^
^8280^;^2143;8504;8430;11184;1802;8340;14653;8403;1802;2290;1822;1489;11112;9962;8370^
^8278^;^1069;13599;14643;3904;1480;11048;2187;8253;592;3655;11078;8369;8259;8386;1785^
^8477^;^8474;8281;2193;1021;13596;1140;8172;11080;1762;965;8387;2214;8479;1330;2845^
^8279^;^13370;8391;2233;4474;8563;1473;631;8494;8545;1762;1803;613;9958;13600;8126^
^8254^;^8118;4838;13369;9961;8338;8392;4718;1007;9958;4718;8472;9991;1005;8538;8109^
^8251^;^9950;9972;9958;1508;8404;8433;8362;10026;9961;8408;8367;8466;8245;23;2682^
^8255^;^8398;8508;2727;1480;8557;1742;13587;9978;551;3255;2560;10051;1021;14695;1450^
^8253^;^1920;1008;11094;1012;1022;1085;11082;1081;2690;13409;8389;8515;8244;11112;2822^
^8252^;^1446;1323;8384;2819;2198;1003;8543;11062;11119;8365;8418;8479;1743;14680;8426^
^8111^;^586;10041;8420;3257;8359;8379;516;8106;13379;390;10020;11084;1746;4718;11088^
^8523^;^2136;1073;8364;12683;8331;10087;954;10015;13472;8112;2691;1472;8459;607;13601^
^8521^;^10044;1759;1175;1754;8388;8100;2232;9967;1747;11094;11087;8128;4665;8552;1770^
^8522^;^8138;8270;8107;4666;8270;8728;8398;1486;8245;1002;1902;3654;2685;2825;1679^
^8526^;^391;8248;2768;4653;12724;8510;13411;8485;8497;13609;593;1013;1456;12724;8548^
^8528^;^4647;10055;2187;1121;12758;3648;8406;1465;14695;10055;8334;8139;4014;8487;8117^
^8527^;^8106;8549;8340;8347;8371;9963;14630;8368;4662;8183;14640;8362;8407;14662;13377^
^11178^;^594;8190;8102;8390;13404;1017;2231;8460;1797;1920;1014;8727;8303;1853;8565^
^11180^;^9998;8426;1853;617;9987;8103;8125;13592;8433;574;1767;3650;1002;953;14767^
^11179^;^8412;2054;1782;13585;1502;1012;956;1794;11085;8289;10017;8415;1895;9969;1831^
^8261^;^2824;8426;11031;1760;8329;8263;12753;10086;8253;11103;14654;2294;8333;8360;1342^
^8259^;^952;8312;11031;11182;1495;1476;12746;466;8418;9957;8534;11090;8098;1827;629^
^8730^;^1390;1488;1694;4653;8556;8110;11032;8265;10022;1076;14640;1119;9966;8325;8453^
^8481^;^1825;10036;14658;8275;13372;617;10021;4718;13616;10009;952;10031;1522;13417;11033^
^8260^;^9961;8507;13586;8270;8252;1695;955;8328;1333;4659;8189;1010;13588;1484;8147^
^8729^;^8557;10025;2215;2765;1803;1076;9961;11120;1023;11032;8235;1825;10052;8283;13597^
^8262^;^8338;8371;2766;2038;8117;8368;8400;14766;8390;2189;1457;2822;1098;1465;13381^
^8727^;^11084;14684;1066;1021;8119;1750;8546;1695;11027;13610;1695;2054;11115;1092;1667^
^8482^;^8430;13604;9998;10023;1109;1460;3257;11113;10061;1697;1079;14645;1473;8554;8260^
^8263^;^8176;8456;13404;2197;11187;8451;1009;8398;8255;8565;1143;2214;10010;13379;8308^
^8511^;^9970;8151;8388;2140;1481;2820;8399;1452;2198;8122;3655;1490;10040;8279;2230^
^8248^;^8300;614;8299;8101;8381;13617;10002;13617;2694;1452;10009;1073;1787;2203;607^
^8483^;^8507;9988;1122;8254;13385;1070;11102;2218;12759;8489;1742;1836;1765;3253;9971^
^8249^;^8487;8389;8734;8365;8521;1097;952;8173;13372;11102;14637;1088;1495;8328;11192^
^11182^;^8186;8132;12730;1492;4647;4662;13598;13608;11080;1775;8505;1097;8122;4718;8401^
^11184^;^14660;11085;11025;10024;8529;8111;12752;8640;613;2692;8158;8503;8331;8729;9959^
^11183^;^8314;1097;11088;1448;2727;1486;3258;620;8298;8490;1741;8542;8310;1671;11091^
^11185^;^8109;8541;2830;8493;8349;4036;13419;14694;1074;8131;1502;1119;532;11118;1088^
^8281^;^8182;996;8539;1690;8547;613;1006;1804;8135;2830;14651;11031;1447;8459;1490^
^8284^;^8361;11113;1018;4665;3216;10056;1789;8103;10064;13544;1089;8501;10042;8636;8142^
^8283^;^10035;13544;2037;11111;13417;14684;8404;9999;11032;13419;221;2831;1767;1737;8334^
^8118^;^10007;8534;1773;4013;8644;390;13399;620;8515;12751;1471;10020;8103;11178;10042^
^8109^;^10027;1389;591;13382;9955;1390;1486;8127;1020;952;9995;3904;8124;8542;2835^
^8529^;^10020;13599;10057;8637;8462;10000;4648;8124;8419;9990;631;14690;13592;8482;617^
^8533^;^3903;13606;10030;8335;2221;1924;11103;10041;13382;201;10058;14630;3213;8539;3254^
^8531^;^8565;8135;8403;1175;8497;8542;8129;1781;12724;1786;2189;1389;8173;2222;2691^
^8530^;^8414;1008;1772;8235;201;11120;8316;8338;14767;9950;1092;10014;8354;1008;13616^
^8532^;^13599;991;13617;12748;2844;13609;13610;3216;1456;14695;2203;8540;10022;4662;1015^
^8534^;^8539;8111;13373;1018;13388;14765;8565;8253;8278;2766;8344;552;999;8109;1100^
^8535^;^1107;10052;1697;2176;8320;8548;652;8484;9992;9958;1746;629;1476;8106;8727^
^8247^;^1895;13473;8557;8102;8523;8249;8560;8183;1764;8247;1777;13377;8557;2213;8559^
^8245^;^8468;1443;1748;13602;8484;31;1019;4782;9964;8495;1073;8416;8367;13390;9974^
^8484^;^13389;9975;592;8343;8415;593;1814;8339;11091;8339;8266;8382;1757;8398;14651^
^8246^;^4653;2138;8358;13389;2224;8127;2826;8288;9971;2295;10086;1770;13609;11208;8305^
^8513^;^2682;8294;8114;8283;13473;1695;8171;3903;9992;13474;1828;2222;8261;2831;8433^
^8515^;^1848;2216;12758;2196;9982;8542;8364;11206;13418;2831;10038;18;10048;1473;1324^
^8514^;^8408;10064;8251;10040;1011;1073;11103;3654;1336;1362;954;1121;1509;8358;13594^
^12746^;^8104;9997;8545;8641;8278;1015;8149;4665;12748;13406;11082;8538;1764;8512;2844^
^11186^;^1121;993;9947;8128;2817;8275;13378;13588;9984;10018;8139;10036;4474;8427;8102^
^11188^;^588;1902;1840;2142;953;3256;1079;1476;1072;10026;8260;8271;1924;8127;13379^
^11187^;^3253;8489;2296;14731;8326;1099;14662;2830;9981;3649;1818;1333;1767;13382;9994^
^11189^;^1836;8103;13381;1674;629;1848;8138;10041;614;8105;8380;1484;8276;9982;950^
^8490^;^8561;1003;8407;8171;8156;1766;8388;8111;1336;8153;8301;991;8339;8298;2201^
^8489^;^1492;10050;2826;10027;8485;1739;8424;8354;627;8501;1362;8172;9997;14715;14760^
^11181^;^9971;9986;8311;1742;1073;1779;8556;1770;2201;8418;8315;1339;1505;11078;9979^
^8286^;^4648;22;1092;4654;8523;11120;1498;10042;8473;2176;8733;11189;531;11177;8527^
^8728^;^9968;8251;3210;638;8187;1334;12723;1749;8249;11191;951;8532;13419;8133;13609^
^8110^;^10018;14683;10010;8355;10014;10001;1468;1447;8450;11178;1481;12746;8353;1751;8146^
^8285^;^390;1453;13592;8376;13381;956;14656;1671;8289;3253;10021;8503;1010;8416;2817^
^8486^;^8494;8501;1333;549;8182;2139;2218;8156;8173;1065;8362;626;11083;10040;13409^
^8488^;^1119;1360;1140;8507;8552;11031;1449;8538;1098;8559;1086;8337;8244;12746;8640^
^8487^;^1339;1102;8485;13592;10032;1763;2697;1459;8402;2834;1900;8457;13378;8559;8098^
^8290^;^638;8495;11034;8479;8729;14658;1121;11036;8255;1142;2192;8322;8129;1012;545^
^8288^;^4665;1672;8428;1459;9983;14760;9983;11178;8300;1474;13374;8183;8405;8458;1360^
^8485^;^8099;995;8473;8480;8456;613;11101;4013;1919;2176;8488;8349;8342;1021;1455^
^8289^;^997;10010;13369;10041;11184;8406;10022;1919;9963;8305;8422;8557;8418;8468;8396^
^12723^;^8173;1924;629;8170;1003;9956;10054;8272;1065;14654;13399;8560;1853;2216;8350^
^12724^;^8562;593;13378;10051;1471;11075;1671;2054;1469;8169;10014;8300;13595;14630;1929^
^2196^;^1106;10060;997;1478;8119;8385;13406;2231;1110;8529;2221;3904;1745;13602;11208^
^2199^;^11117;8393;8486;1102;1098;8120;3212;8104;9992;1785;9948;13603;1489;11120;8157^
^2197^;^8297;982;8534;2201;4563;1818;1460;10036;8339;1522;3255;8639;1459;1797;8281^
^612^;^2822;3216;2186;1097;2830;8509;1745;13602;2697;13399;13596;1672;548;8538;8260^
^2198^;^8249;13472;2222;2189;221;9946;1490;3257;1898;8242;8124;8376;8295;13610;2765^
^2219^;^1362;8333;10020;10061;1017;1818;8522;1471;1522;1743;8134;10007;13589;8503;2296^
^2216^;^8400;10026;1143;8375;8246;1503;1138;8409;8512;626;12748;8350;13413;11176;8536^
^2218^;^10035;13608;8533;11184;11192;14629;14645;8186;12751;10086;1488;9968;2223;14662;8177^
^613^;^8730;1679;8292;1344;1771;1522;10063;8123;8492;1785;1009;11187;8523;3253;8534^
^2217^;^532;10045;8562;12760;11033;982;8423;607;8291;1066;11086;1444;11095;574;8391^
^2212^;^1141;8157;8455;18;8730;8503;1332;2230;8382;10046;10011;2188;1748;1836;13399^
^2215^;^10045;13443;9969;1743;8391;12750;8388;11183;8489;8556;11187;1097;8734;10007;409^
^2213^;^14766;8146;2142;1333;8531;10020;10045;8311;4014;4647;12752;10041;13585;1806;1339^
^627^;^8402,1742,1519,549,2201,1469,2295,8481,8337,549,1004,1802,3651,9946,591^
^2214^;^8309,1460,8531,8290,11078,8558,9981,4657,10022,8560,8141,13591,1490,8731,546^
^2224^;^1459,8336,1797,1499,1442,11033,9955,1838,1768,8370,10005,10088,8474,1451,13588^
^2221^;^1360,8640,2139,2826,1743,13593,2215,626,10027,13389,2219,8247,2232,11201,13612^
^2223^;^3649,10088,2232,8290,8138,13544,13593,10088,8134,1105,1510,8256,1097,9998,13607^
^638^;^1473,994,8179,12728,1088,8642,1505,8110,1456,1522,10040,8553,13598,11120,1754^
^2222^;^10012,8639,8326,1361,12760,8330,1007,8120,8118,391,11093,8124,8248,1480,531^
^2201^;^1776,8152,9979,10055,2233,14645,2297,8556,1005,1766,8133,8493,8414,14629,14652^
^2205^;^13374,1697,1122,8637,8489,2221,8556,1003,31,548,10004,1100,1468,9947,2297^
^2203^;^8486,8425,2224,1775,1095,1495,8514,1086,9954,953,1678,8144,1441,1521,1078^
^2202^;^9969,1091,2188,8480,1141,1667,8289,2825,11193,1078,1853,8179,13544,8487,1522^
^2204^;^8144,1110,8403,8186,8186,2037,8727,8376,10006,8470,10053,14648,11186,8560,8729^
^2189^;^11062,8278,8531,2765,1077,8430,1892,1818,2219,9972,10046,1791,8476,13409,1754^
^2186^;^1442,11183,8513,3654,1087,13380,9993,1775,8469,2205,1465,1492,8491,8327,10022^
^2188^;^8481,10045,9980,10031,8265,1781,1741,11119,11076,8479,10086,8539,1486,4648,9973^
^629^;^8457,8133,996,1138,2684,3609,1892,8356,1449,12751,8327,1848,1325,1175,8303^
^2187^;^8476,10049,1506,3211,1914,1482,1695,1771,11026,2038,10058,1814,14636,8644,8310^
^2230^;^10013,2821,1804,9987,9958,8178,1831,8399,3652,1678,8431,11101,13617,14641,8561^
^2233^;^1461,1080,1140,1838,11035,13406,8404,652,8477,8520,8143,12760,1807,2695,8509^
^2231^;^8362,2843,1333,1850,9955,8155,1448,1097,8303,1002,2820,8493,13419,8301,10006^
^631^;^13373,4647,1510,9946,594,13418,8532,31,8327,9963,8378,1465,8511,10020,8424^
^2232^;^8565,1846,13373,1920,2822,2204,10009,532,8265,1884,10091,8284,1013,1753,9956^
^2295^;^1460,8542,1094,8405,13609,1099,8340,2202,1848,8298,8371,1339,1081,14659,1079^
^2190^;^10034,1089,3994,9966,11088,2191,1462,8510,8560,9984,8118,13377,8521,1465,8638^
^2193^;^4662,9998,8279,13604,999,10028,1695,1326,8177,8502,8462,1763,8484,1774,14661^
^2191^;^1695,1814,2692,9947,1104,1770,8179,2202,2191,2198,8280,13411,8290,8508,551^
^628^;^8383,8450,2820,8505,8124,1018,8307,1827,589,8293,1077,14648,4014,10026,1919^
^2192^;^955,2735,8522,1334,13382,8347,11076,11192,9996,8107,10090,10091,1671,8378,1442^
^2294^;^8563,11086,1519,8726,2176,8429,2834,8477,1745,10035,1694,11101,1927,14761,8391^
^2297^;^3648,1782,10022,1671,2197,13588,12748,8393,8245,2560,1330,1768,8104,8639,1757^
^2296^;^9958,8363,4654,8561,2690,8114,1779,591,10022,1013,10036,2038,14662,8431,612^
^2290^;^1814,1442,9984,2222,8177,10045,11176,10047,613,8493,1743,3258,593,8339,2819^
^2819^;^8142,8289,3650,2823,13372,1669,2825,8530,2690,8641,8262,1675,14648,8384,12746^
^2822^;^1483,8563,1022,12754,9966,1752,10007,10086,8249,2136,638,1360,8305,8296,11119^
^2820^;^10041,8412,8129,619,1120,1827,8120,1898,1107,14683,1344,2834,3992,2217,11080^
^2817^;^2203,8373,10045,10021,3650,8358,1806,8362,13406,8550,2822,9949,14714,8115,10090^
^2821^;^1476,1748,8498,8178,10045,1485,8292,8637,10011,2833,14762,13607,4838,8521,13594^
^2843^;^14652,1900,14715,2682,1922,8275,8728,1067,466,1786,11186,1740,8327,11077,9951^
^2844^;^2817,13381,9958,4666,3648,8418,14690,13606,8342,1121,2685,8186,11027,1078,14761^
^2825^;^1660,8488,998,8249,10024,549,9994,12753,8371,1506,516,163,11025,10046,2232^
^2826^;^3655,12746,1667,11050,14760,9947,8185,1787,8171,2768,2233,8550,8312,8639,1120^
^2830^;^8416,2201,8325,2692,1671,2817,10089,3609,8522,11050,1039,8158,1797,8275,9951^
^2831^;^8179,8276,1461,10049,8558,8304,2843,13369,1744,11119,14755,1914,9991,9980,2202^
^2834^;^1450,8732,995,8731,11033,8121,8430,1924,10038,991,8254,8275,4662,3903,13586^
^2835^;^8147,11031,2198,8172,12751,10052,8472,8726,8254,3609,11082,8484,12723,11034,8375^
^2823^;^9966,11036,1838,1884,2824,8374,13610,8548,10003,11119,3254,14690,2821,2830,13602^
^2827^;^13385,8556,9965,8262,1444,8505,1764,3650,1891,8488,11049,8520,8478,10046,2828^
^2824^;^1485,3212,2190,1097,8457,1505,1340,8255,8531,8537,23,8520,1792,13600,8534^
^8320^;^1810,574,1751,1000,10052,8406,8107,8141,1005,8103,1740,11208,13603,4666,8450^
^8502^;^8141,8257,1489,13134,1753,2038,1142,3254,2232,8394,8139,1748,13417,10060,1124^
^8454^;^8134,11085,994,1010,9971,3253,4648,13612,14652,8542,8308,1769,1442,8456,2685^
^8508^;^1510,8135,1892,13608,10039,2140,14655,1088,13472,8547,8270,10061,9992,2231,3216^
^8455^;^9950,1451,1140,8098,1786,953,8279,466,1674,8387,1679,1022,8401,8478,8243^
^8458^;^8304,1787,1917,8370,8318,1100,2297,2143,1499,8339,1776,8424,1902,1744,8556^
^8456^;^1786,3210,13378,2232,8548,1123,11033,1015,12754,13600,13543,2192,10049,1769,1794^
^8507^;^1105,1828,2684,8355,10086,1492,2231,1487,13586,390,14648,11089,14648,1465,14655^
^8457^;^1678,8421,8404,11032,163,1757,2202,8127,1119,8392,1471,8132,1142,8132,2819^
^8433^;^10026,11035,10037,1695,1070,8379,8291,12723,1919,13409,8543,9995,8315,8299,8411^
^8450^;^11036,8244,14684,11189,1074,10047,8105,13603,8544,8533,8142,1671,8348,14658,13418^
^8453^;^8138,8333,13605,8366,8348,1474,8425,8482,1770,8636,1343,1066,391,13593,8547^
^8451^;^8491,8263,2827,1095,9957,8548,8462,8312,2682,11102,8154,956,991,2693,8642^
^8428^;^1016,1492,1012,13389,2692,628,8143,8338,8106,4563,1000,8341,13372,1672,11080^
^8427^;^8265,8106,1098,2817,13588,8386,2821,9970,10048,1451,1495,13377,1126,11095,2296^
^8425^;^614,8397,8730,1898,8316,8363,13585,8339,1104,1522,8377,1818,1473,1340,11076^
^8509^;^1092,22,9985,13592,1758,2196,10056,1092,163,10041,1456,8371,9958,10048,8138^
^8426^;^2188,8104,1499,14637,1733,11031,8105,8506,8364,8102,8414,1138,1838,10092,8529^
^8318^;^2216,18,9959,8265,13616,10032,8112,1473,8379,8315,2828,8109,8299,1473,8388^
^8506^;^10027,1847,8335,8501,3994,552,11208,2218,10088,8365,652,8100,8645,11185,1695^
^8431^;^10065,13594,14683,2560,8338,8141,8275,13369,4662,8478,8245,8115,10024,10030,2823^
^8432^;^11089,4658,14655,9960,10050,1921,8132,14659,2202,8411,13379,1119,8324,1488,11204^
^8732^;^8324,9947,11183,13610,8366,8148,8483,13601,11176,11112,532,1080,1018,1092,2143^
^8322^;^10028,8303,12759,8473,1838,13432,11206,8732,8542,1325,1853,8552,8328,10004,8474^
^8505^;^8114,586,11084,1779,1522,8322,2735,8255,14652,8269,1735,574,8293,956,13594^
^8323^;^3654,1326,9969,8512,8479,574,3649,14636,8100,3212,2826,614,1924,8521,1448^
^8726^;^1121,8113,13381,1099,2214,1790,8338,2691,1098,10020,8305,10030,10043,1810,2766^
^8314^;^9963,11094,4474,8426,3254,13385,8641,8501,11103,8508,549,10041,1814,8350,2139^
^8510^;^2213,1104,1678,8469,614,11095,9964,11191,9974,8128,2294,12724,8455,8538,9977^
^8315^;^8283,8542,8114,8492,8332,1781,14654,8304,1490,11064,1474,8330,9990,1760,14695^
^8418^;^8299,11095,8450,12749,954,11115,8414,2768,10005,1742,14714,2830,8138,13616,8542^
^8416^;^11114,3994,14761,8110,8456,13544,10027,8155,964,8497,8522,1441,8285,9955,1884^
^8419^;^8183,11026,4659,2213,11094,998,13381,8281,8140,1792,3224,1811,1326,1798,8528^
^8417^;^8640,11032,8353,1119,1097,8733,8522,1102,9972,1107,1077,8153,3258,551,588^
^8734^;^10036,1120,614,14762,11183,12758,10053,2138,8460,10090,998,8335,2204,2822,8368^
^8415^;^1460,1323,2697,2139,1781,8558,965,3212,1334,8393,13586,10062,8180,8407,8101^
^8316^;^1778,8494,163,11094,13390,1453,8550,10032,8397,8420,1791,1921,594,8246,12746^
^8413^;^9951,14690,11181,1921,8364,8330,8460,8539,13472,1487,8145,1451,8288,14636,4838^
^8414^;^1474,13617,11091,10000,10033,8269,1669,531,13386,8730,13602,8644,8354,9998,13598^
^8422^;^1445,8255,8643,13411,3203,13599,1476,996,1844,9952,13389,3655,11077,8414,8413^
^8420^;^8553,12760,8645,1453,10019,8382,8299,8420,8139,8335,1072,9982,1836,8523,13588^
^8423^;^14641,3653,8131,13418,8134,628,955,1674,1138,8483,627,8361,2845,8550,8637^
^8421^;^9970,1079,2290,1746,9961,11177,8315,953,8457,8400,11120,14636,1014,2144,10051^
^8733^;^10029,8733,1675,4658,2768,8385,1757,11077,13409,1822,1667,4653,8171,8390,8327^
^8462^;^8184,8323,11115,8107,1459,8504,9988,546,1758,2215,1109,1012,1853,3203,8479^
^11208^;^1479,8515,4529,951,11185,8289,1917,14630,8281,1498,8482,14658,1695,8150,2843^
^8731^;^1785,11027,11095,13417,8639,8291,1144,2143,8638,1006,10088,1498,14694,8528,11183^
^8412^;^14656,1449,2833,11115,994,3649,8335,8100,8508,10041,8099,9959,11188,14681,2176^
^8411^;^8309,8151,952,2213,4036,9998,2203,8367,8157,10007,11090,1448,11082,8479,8542^
^8459^;^8350,1765,8137,8341,9971,10011,11077,8158,1466,10015,8396,8343,3650,9977,8363^
^8460^;^13598,1144,10044,8262,4529,1501,1447,8260,1769,10004,574,8142,13389,14651,10015^
^8461^;^8732,11049,8281,9956,8242,1005,11026,8271,9986,18,11193,10052,14730,13371,8505^
^8550^;^11094,13370,1344,516,9970,1921,991,11118,617,1897,8263,8501,1004,8542,2695^
^8549^;^1100,8544,9975,1015,1757,409,11075,8527,9956,8315,8550,1121,1452,8289,1752^
^8539^;^10036,1780,8503,2828,8497,9991,1695,3212,11084,10053,201,8489,10061,8727,13404^
^8537^;^1452,8252,1123,1362,1465,2693,10027,10053,11075,12734,11095,14766,12724,8322,1077^
^8536^;^1922,1831,8122,1802,11179,12758,14684,8375,8552,2202,8131,2216,954,999,10041^
^8538^;^21,1362,11033,8156,8336,8158,3648,13610,8370,2054,13617,8150,163,10022,8261^
^8547^;^8151,13606,14681,1781,1750,10028,14695,613,3651,8456,9987,4654,13134,8549,13591^
^8548^;^409,10054,8478,8350,8381,1086,1344,391,14680,2735,1838,8118,8122,8502,8386^
^8540^;^466,1778,23,2221,10049,1144,10044,9993,1900,1504,20,1674,11206,2201,8423^
^8541^;^2140,1012,13605,9978,588,1806,8180,8119,1480,11086,9987,13413,13585,23,1464^
^8544^;^1761,8470,8144,8338,991,11111,12748,2560,8731,1018,1014,8641,11188,1121,13596^
^8542^;^992,4013,9975,4647,8184,8346,11085,8638,997,996,8122,9951,8187,1760,10022^
^8543^;^2767,8536,10004,2685,4013,8355,8419,1461,14640,13380,8521,1016,8523,12747,13596^
^8545^;^2201,11048,12748,592,1695,13411,2187,1362,8433,2844,9978,9996,1458,1895,8186^
^8546^;^13382,1467,8383,1477,548,8538,12752,4014,1014,4665,8520,8432,1519,8247,8107^
^8552^;^8545,8520,545,8385,11113,8251,8342,8284,8410,3211,10047,2190,1766,8112,638^
